,Date and Time,PM10,PM2.5,SO2,Site,location
8819,06/02/2022 10:00,7.54,4.4,,EPA-101,Greystones Fire Station
8820,06/02/2022 11:00,6.61,4.11,,EPA-101,Greystones Fire Station
8821,06/02/2022 12:00,5.15,3.25,,EPA-101,Greystones Fire Station
8822,06/02/2022 13:00,6.05,3.65,,EPA-101,Greystones Fire Station
8823,06/02/2022 14:00,7.84,4.6,,EPA-101,Greystones Fire Station
8824,06/02/2022 15:00,7.44,4.15,,EPA-101,Greystones Fire Station
8825,06/02/2022 16:00,6.64,4.1,,EPA-101,Greystones Fire Station
8826,06/02/2022 17:00,10,6.37,,EPA-101,Greystones Fire Station
8827,06/02/2022 18:00,14.4,9.56,,EPA-101,Greystones Fire Station
8828,06/02/2022 19:00,19.83,12.99,,EPA-101,Greystones Fire Station
8829,06/02/2022 20:00,16.13,10.08,,EPA-101,Greystones Fire Station
8830,06/02/2022 21:00,17.43,11.1,,EPA-101,Greystones Fire Station
8831,06/02/2022 22:00,16.45,10.4,,EPA-101,Greystones Fire Station
8832,06/02/2022 23:00,18.29,10.99,,EPA-101,Greystones Fire Station
8833,07/02/2022 00:00,15.82,9.18,,EPA-101,Greystones Fire Station
8834,07/02/2022 01:00,15.57,8.98,,EPA-101,Greystones Fire Station
8835,07/02/2022 02:00,16.18,8.39,,EPA-101,Greystones Fire Station
8836,07/02/2022 03:00,14.2,7.7,,EPA-101,Greystones Fire Station
8837,07/02/2022 04:00,13.92,7.28,,EPA-101,Greystones Fire Station
8838,07/02/2022 05:00,11.82,6.12,,EPA-101,Greystones Fire Station
8839,07/02/2022 06:00,10.85,5.92,,EPA-101,Greystones Fire Station
8840,07/02/2022 07:00,11.33,6.69,,EPA-101,Greystones Fire Station
8841,07/02/2022 08:00,10.06,5.93,,EPA-101,Greystones Fire Station
8842,07/02/2022 09:00,5.77,3.39,,EPA-101,Greystones Fire Station
8843,07/02/2022 10:00,3.69,1.96,,EPA-101,Greystones Fire Station
8844,07/02/2022 11:00,1.56,0.47,,EPA-101,Greystones Fire Station
8845,07/02/2022 12:00,4.36,1.44,,EPA-101,Greystones Fire Station
8846,07/02/2022 13:00,2.38,0.87,,EPA-101,Greystones Fire Station
8847,07/02/2022 14:00,3.8,1.37,,EPA-101,Greystones Fire Station
8848,07/02/2022 15:00,9.84,4.24,,EPA-101,Greystones Fire Station
8849,07/02/2022 16:00,9.46,4.82,,EPA-101,Greystones Fire Station
8850,07/02/2022 17:00,9.08,5.13,,EPA-101,Greystones Fire Station
8851,07/02/2022 18:00,8.77,4.91,,EPA-101,Greystones Fire Station
8852,07/02/2022 19:00,7.99,4.97,,EPA-101,Greystones Fire Station
8853,07/02/2022 20:00,7.46,5.15,,EPA-101,Greystones Fire Station
8854,07/02/2022 21:00,8.77,5.6,,EPA-101,Greystones Fire Station
8855,07/02/2022 22:00,8.64,5.58,,EPA-101,Greystones Fire Station
8856,07/02/2022 23:00,4.8,3.3,,EPA-101,Greystones Fire Station
8857,08/02/2022 00:00,5.21,3.27,,EPA-101,Greystones Fire Station
8858,08/02/2022 01:00,5.49,3.23,,EPA-101,Greystones Fire Station
8859,08/02/2022 02:00,4.47,2.72,,EPA-101,Greystones Fire Station
8860,08/02/2022 03:00,4.42,2.43,,EPA-101,Greystones Fire Station
8861,08/02/2022 04:00,4.26,2.35,,EPA-101,Greystones Fire Station
8862,08/02/2022 05:00,5.56,2.99,,EPA-101,Greystones Fire Station
8863,08/02/2022 06:00,3.68,1.94,,EPA-101,Greystones Fire Station
8864,08/02/2022 07:00,3.89,2.24,,EPA-101,Greystones Fire Station
8865,08/02/2022 08:00,3.27,1.35,,EPA-101,Greystones Fire Station
8866,08/02/2022 09:00,2.98,0.95,,EPA-101,Greystones Fire Station
8867,08/02/2022 10:00,3.08,1,,EPA-101,Greystones Fire Station
8868,08/02/2022 11:00,2.04,1.11,,EPA-101,Greystones Fire Station
8869,08/02/2022 12:00,3.84,1.36,,EPA-101,Greystones Fire Station
8870,08/02/2022 13:00,2.23,1.09,,EPA-101,Greystones Fire Station
8871,08/02/2022 14:00,5.24,2.29,,EPA-101,Greystones Fire Station
8872,08/02/2022 15:00,7.68,5.55,,EPA-101,Greystones Fire Station
8873,08/02/2022 16:00,5.97,3.99,,EPA-101,Greystones Fire Station
8874,08/02/2022 17:00,7.89,5.75,,EPA-101,Greystones Fire Station
8875,08/02/2022 18:00,3.8,2.55,,EPA-101,Greystones Fire Station
8876,08/02/2022 19:00,5.75,5.04,,EPA-101,Greystones Fire Station
8877,08/02/2022 20:00,7.49,6.49,,EPA-101,Greystones Fire Station
8878,08/02/2022 21:00,6.24,5.44,,EPA-101,Greystones Fire Station
8879,08/02/2022 22:00,8.2,7.23,,EPA-101,Greystones Fire Station
8880,08/02/2022 23:00,2.81,2.61,,EPA-101,Greystones Fire Station
8881,09/02/2022 00:00,0.61,0.5,,EPA-101,Greystones Fire Station
8882,09/02/2022 01:00,0.7,0.48,,EPA-101,Greystones Fire Station
8883,09/02/2022 02:00,0.98,0.77,,EPA-101,Greystones Fire Station
8884,09/02/2022 03:00,1.28,1,,EPA-101,Greystones Fire Station
8885,09/02/2022 04:00,3.89,2.07,,EPA-101,Greystones Fire Station
8886,09/02/2022 05:00,5.42,2.86,,EPA-101,Greystones Fire Station
8887,09/02/2022 06:00,6.2,3.05,,EPA-101,Greystones Fire Station
8888,09/02/2022 07:00,5.94,2.89,,EPA-101,Greystones Fire Station
8889,09/02/2022 08:00,5.9,3.02,,EPA-101,Greystones Fire Station
8890,09/02/2022 09:00,12.64,5.16,,EPA-101,Greystones Fire Station
8891,09/02/2022 10:00,14.73,6.19,,EPA-101,Greystones Fire Station
8892,09/02/2022 11:00,10.68,4.91,,EPA-101,Greystones Fire Station
8893,09/02/2022 12:00,9.65,4.61,,EPA-101,Greystones Fire Station
8894,09/02/2022 13:00,12.86,5.26,,EPA-101,Greystones Fire Station
8895,09/02/2022 14:00,12.86,5.05,,EPA-101,Greystones Fire Station
8896,09/02/2022 15:00,9.93,4.5,,EPA-101,Greystones Fire Station
8897,09/02/2022 16:00,7.96,3.29,,EPA-101,Greystones Fire Station
8898,09/02/2022 17:00,8.47,3.77,,EPA-101,Greystones Fire Station
8899,09/02/2022 18:00,14,9.53,,EPA-101,Greystones Fire Station
8900,09/02/2022 19:00,17.84,12.44,,EPA-101,Greystones Fire Station
8901,09/02/2022 20:00,12.09,8.18,,EPA-101,Greystones Fire Station
8902,09/02/2022 21:00,10.83,5.99,,EPA-101,Greystones Fire Station
8903,09/02/2022 22:00,11.06,6.66,,EPA-101,Greystones Fire Station
8904,09/02/2022 23:00,7.89,5.01,,EPA-101,Greystones Fire Station
8905,10/02/2022 00:00,7.16,3.98,,EPA-101,Greystones Fire Station
8906,10/02/2022 01:00,5.98,3.03,,EPA-101,Greystones Fire Station
8907,10/02/2022 02:00,6.68,3.42,,EPA-101,Greystones Fire Station
8908,10/02/2022 03:00,7.69,3.87,,EPA-101,Greystones Fire Station
8909,10/02/2022 04:00,8.07,3.94,,EPA-101,Greystones Fire Station
8910,10/02/2022 05:00,7.51,3.94,,EPA-101,Greystones Fire Station
8911,10/02/2022 06:00,7.24,3.88,,EPA-101,Greystones Fire Station
8912,10/02/2022 07:00,7.26,3.95,,EPA-101,Greystones Fire Station
8913,10/02/2022 08:00,6.38,3.47,,EPA-101,Greystones Fire Station
8914,10/02/2022 09:00,7.58,3.74,,EPA-101,Greystones Fire Station
8915,10/02/2022 10:00,8.93,4.17,,EPA-101,Greystones Fire Station
8916,10/02/2022 11:00,10.84,4.38,,EPA-101,Greystones Fire Station
8917,10/02/2022 12:00,13.14,5.03,,EPA-101,Greystones Fire Station
8918,10/02/2022 13:00,10.91,4.98,,EPA-101,Greystones Fire Station
8919,10/02/2022 13:01,,,,EPA-101,Greystones Fire Station
8920,10/02/2022 14:01,,,,EPA-101,Greystones Fire Station
8921,10/02/2022 16:00,5.37,2.69,,EPA-101,Greystones Fire Station
8922,10/02/2022 17:00,3.5,2.41,,EPA-101,Greystones Fire Station
8923,10/02/2022 18:00,5.87,3.47,,EPA-101,Greystones Fire Station
8924,10/02/2022 19:00,7.82,5.25,,EPA-101,Greystones Fire Station
8925,10/02/2022 20:00,8.16,5.83,,EPA-101,Greystones Fire Station
8926,10/02/2022 21:00,9.08,5.93,,EPA-101,Greystones Fire Station
8927,10/02/2022 22:00,10.09,7.07,,EPA-101,Greystones Fire Station
8928,10/02/2022 23:00,10.89,7.43,,EPA-101,Greystones Fire Station
8929,11/02/2022 00:00,11.04,6.96,,EPA-101,Greystones Fire Station
8930,11/02/2022 01:00,10.42,6.3,,EPA-101,Greystones Fire Station
8931,11/02/2022 02:00,11.16,6.13,,EPA-101,Greystones Fire Station
8932,11/02/2022 03:00,10.17,5.64,,EPA-101,Greystones Fire Station
8933,11/02/2022 04:00,10.36,5.27,,EPA-101,Greystones Fire Station
8934,11/02/2022 05:00,10.44,5.22,,EPA-101,Greystones Fire Station
8935,11/02/2022 06:00,8.74,4.77,,EPA-101,Greystones Fire Station
8936,11/02/2022 07:00,9.36,4.59,,EPA-101,Greystones Fire Station
8937,11/02/2022 08:00,9.53,5.09,,EPA-101,Greystones Fire Station
8938,11/02/2022 09:00,24.17,8.98,,EPA-101,Greystones Fire Station
8939,11/02/2022 10:00,14.99,6.73,,EPA-101,Greystones Fire Station
8940,11/02/2022 11:00,8.53,3.84,,EPA-101,Greystones Fire Station
8941,11/02/2022 12:00,7.97,3.84,,EPA-101,Greystones Fire Station
8942,11/02/2022 13:00,9.23,4.27,,EPA-101,Greystones Fire Station
8943,11/02/2022 14:00,9.58,4.71,,EPA-101,Greystones Fire Station
8944,11/02/2022 15:00,9.42,4.4,,EPA-101,Greystones Fire Station
8945,11/02/2022 16:00,7.55,4.22,,EPA-101,Greystones Fire Station
8946,11/02/2022 17:00,7.7,4.47,,EPA-101,Greystones Fire Station
8947,11/02/2022 18:00,9.48,6.47,,EPA-101,Greystones Fire Station
8948,11/02/2022 19:00,7.81,5.42,,EPA-101,Greystones Fire Station
8949,11/02/2022 20:00,8.96,6.16,,EPA-101,Greystones Fire Station
8950,11/02/2022 21:00,7.94,5.19,,EPA-101,Greystones Fire Station
8951,11/02/2022 22:00,6.23,4.19,,EPA-101,Greystones Fire Station
8952,11/02/2022 23:00,7.24,4.57,,EPA-101,Greystones Fire Station
8953,12/02/2022 00:00,7.3,4.17,,EPA-101,Greystones Fire Station
8954,12/02/2022 01:00,7.74,4.4,,EPA-101,Greystones Fire Station
8955,12/02/2022 02:00,6.49,4.19,,EPA-101,Greystones Fire Station
8956,12/02/2022 03:00,6.31,3.86,,EPA-101,Greystones Fire Station
8957,12/02/2022 04:00,3.95,2.72,,EPA-101,Greystones Fire Station
8958,12/02/2022 05:00,3.14,2.14,,EPA-101,Greystones Fire Station
8959,12/02/2022 06:00,2.37,1.71,,EPA-101,Greystones Fire Station
8960,12/02/2022 07:00,1.25,0.92,,EPA-101,Greystones Fire Station
8961,12/02/2022 08:00,1.33,0.9,,EPA-101,Greystones Fire Station
8962,12/02/2022 09:00,1.3,0.71,,EPA-101,Greystones Fire Station
8963,12/02/2022 10:00,1.19,0.89,,EPA-101,Greystones Fire Station
8964,12/02/2022 11:00,1.09,0.69,,EPA-101,Greystones Fire Station
8965,12/02/2022 12:00,1.95,1.16,,EPA-101,Greystones Fire Station
8966,12/02/2022 13:00,3.42,2.13,,EPA-101,Greystones Fire Station
8967,12/02/2022 14:00,3.06,2.18,,EPA-101,Greystones Fire Station
8968,12/02/2022 15:00,3.26,2.36,,EPA-101,Greystones Fire Station
8969,12/02/2022 16:00,3.27,2.15,,EPA-101,Greystones Fire Station
8970,12/02/2022 17:00,6.67,4.04,,EPA-101,Greystones Fire Station
8971,12/02/2022 18:00,13.16,9.84,,EPA-101,Greystones Fire Station
8972,12/02/2022 19:00,19.57,12.8,,EPA-101,Greystones Fire Station
8973,12/02/2022 20:00,15.54,11.69,,EPA-101,Greystones Fire Station
8974,12/02/2022 21:00,12.75,9.59,,EPA-101,Greystones Fire Station
8975,12/02/2022 22:00,12.82,8.25,,EPA-101,Greystones Fire Station
8976,12/02/2022 23:00,12.56,8.21,,EPA-101,Greystones Fire Station
8977,13/02/2022 00:00,13.55,8.89,,EPA-101,Greystones Fire Station
8978,13/02/2022 01:00,9.42,6.03,,EPA-101,Greystones Fire Station
8979,13/02/2022 02:00,8.51,5.46,,EPA-101,Greystones Fire Station
8980,13/02/2022 03:00,8.97,5.06,,EPA-101,Greystones Fire Station
8981,13/02/2022 04:00,8.7,5.15,,EPA-101,Greystones Fire Station
8982,13/02/2022 05:00,3.11,2.2,,EPA-101,Greystones Fire Station
8983,13/02/2022 06:00,1.51,0.75,,EPA-101,Greystones Fire Station
8984,13/02/2022 07:00,1.26,0.44,,EPA-101,Greystones Fire Station
8985,13/02/2022 08:00,0.78,0.3,,EPA-101,Greystones Fire Station
8986,13/02/2022 09:00,1.18,0.57,,EPA-101,Greystones Fire Station
8987,13/02/2022 10:00,1.6,0.87,,EPA-101,Greystones Fire Station
8988,13/02/2022 11:00,8.1,4.9,,EPA-101,Greystones Fire Station
8989,13/02/2022 12:00,2.3,1.35,,EPA-101,Greystones Fire Station
8990,13/02/2022 13:00,2.09,1.35,,EPA-101,Greystones Fire Station
8991,13/02/2022 14:00,1.92,1.46,,EPA-101,Greystones Fire Station
8992,13/02/2022 15:00,3.82,2.57,,EPA-101,Greystones Fire Station
8993,13/02/2022 16:00,4.2,3.47,,EPA-101,Greystones Fire Station
8994,13/02/2022 17:00,2.64,1.69,,EPA-101,Greystones Fire Station
8995,13/02/2022 18:00,3.98,3.1,,EPA-101,Greystones Fire Station
8996,13/02/2022 19:00,7.25,6.36,,EPA-101,Greystones Fire Station
8997,13/02/2022 20:00,3.97,3.31,,EPA-101,Greystones Fire Station
8998,13/02/2022 21:00,4.34,3.89,,EPA-101,Greystones Fire Station
8999,13/02/2022 22:00,3.21,2.66,,EPA-101,Greystones Fire Station
9000,13/02/2022 23:00,1.29,1.14,,EPA-101,Greystones Fire Station
9001,14/02/2022 00:00,1.16,0.93,,EPA-101,Greystones Fire Station
9002,14/02/2022 01:00,1.09,0.89,,EPA-101,Greystones Fire Station
9003,14/02/2022 02:00,0.92,0.84,,EPA-101,Greystones Fire Station
9004,14/02/2022 03:00,0.99,0.89,,EPA-101,Greystones Fire Station
9005,14/02/2022 04:00,1.27,0.93,,EPA-101,Greystones Fire Station
9006,14/02/2022 05:00,1.85,1.2,,EPA-101,Greystones Fire Station
9007,14/02/2022 06:00,1.88,1.22,,EPA-101,Greystones Fire Station
9008,14/02/2022 07:00,2.63,1.6,,EPA-101,Greystones Fire Station
9009,14/02/2022 08:00,1.87,1.12,,EPA-101,Greystones Fire Station
9010,14/02/2022 09:00,3.25,1.52,,EPA-101,Greystones Fire Station
9011,14/02/2022 10:00,3.73,1.99,,EPA-101,Greystones Fire Station
9012,14/02/2022 11:00,3.48,1.73,,EPA-101,Greystones Fire Station
9013,14/02/2022 12:00,5.59,2.62,,EPA-101,Greystones Fire Station
9014,14/02/2022 13:00,5.99,2.43,,EPA-101,Greystones Fire Station
9015,14/02/2022 14:00,8.1,3.09,,EPA-101,Greystones Fire Station
9016,14/02/2022 15:00,9.85,3.55,,EPA-101,Greystones Fire Station
9017,14/02/2022 16:00,6.5,2.66,,EPA-101,Greystones Fire Station
9018,14/02/2022 17:00,7.36,3.82,,EPA-101,Greystones Fire Station
9019,14/02/2022 18:00,9.16,5.16,,EPA-101,Greystones Fire Station
9020,14/02/2022 19:00,8.77,5.43,,EPA-101,Greystones Fire Station
9021,14/02/2022 20:00,12.94,8.31,,EPA-101,Greystones Fire Station
9022,14/02/2022 21:00,15.01,10.94,,EPA-101,Greystones Fire Station
9023,14/02/2022 22:00,16.95,13.44,,EPA-101,Greystones Fire Station
9024,14/02/2022 23:00,12.78,9.27,,EPA-101,Greystones Fire Station
9025,15/02/2022 00:00,9.69,6.49,,EPA-101,Greystones Fire Station
9026,15/02/2022 01:00,6.73,3.66,,EPA-101,Greystones Fire Station
9027,15/02/2022 02:00,5.72,3.65,,EPA-101,Greystones Fire Station
9028,15/02/2022 03:00,6.46,4.07,,EPA-101,Greystones Fire Station
9029,15/02/2022 04:00,3.1,2.12,,EPA-101,Greystones Fire Station
9030,15/02/2022 05:00,1.99,1.37,,EPA-101,Greystones Fire Station
9031,15/02/2022 06:00,1.54,0.97,,EPA-101,Greystones Fire Station
9032,15/02/2022 07:00,10.66,6.16,,EPA-101,Greystones Fire Station
9033,15/02/2022 08:00,17.6,9.35,,EPA-101,Greystones Fire Station
9034,15/02/2022 09:00,20.17,10.69,,EPA-101,Greystones Fire Station
9035,15/02/2022 10:00,27.73,12.51,,EPA-101,Greystones Fire Station
9036,15/02/2022 11:00,21.39,11.39,,EPA-101,Greystones Fire Station
9037,15/02/2022 12:00,20.68,10.89,,EPA-101,Greystones Fire Station
9038,15/02/2022 13:00,19.94,10.02,,EPA-101,Greystones Fire Station
9039,15/02/2022 14:00,21.91,10.67,,EPA-101,Greystones Fire Station
9040,15/02/2022 15:00,23.82,11.16,,EPA-101,Greystones Fire Station
9041,15/02/2022 16:00,24.73,11.43,,EPA-101,Greystones Fire Station
9042,15/02/2022 17:00,21.44,11.93,,EPA-101,Greystones Fire Station
9043,15/02/2022 18:00,18.05,11.29,,EPA-101,Greystones Fire Station
9044,15/02/2022 19:00,20.26,15.52,,EPA-101,Greystones Fire Station
9045,15/02/2022 20:00,15.89,13.46,,EPA-101,Greystones Fire Station
9046,15/02/2022 21:00,14.4,12.88,,EPA-101,Greystones Fire Station
9047,15/02/2022 22:00,4.29,3.72,,EPA-101,Greystones Fire Station
9048,15/02/2022 23:00,3.07,2.73,,EPA-101,Greystones Fire Station
9049,16/02/2022 00:00,1.03,0.86,,EPA-101,Greystones Fire Station
9050,16/02/2022 01:00,0.57,0.37,,EPA-101,Greystones Fire Station
9051,16/02/2022 02:00,1.09,0.71,,EPA-101,Greystones Fire Station
9052,16/02/2022 03:00,1.78,1.23,,EPA-101,Greystones Fire Station
9053,16/02/2022 04:00,9.86,6.74,,EPA-101,Greystones Fire Station
9054,16/02/2022 05:00,14.35,10.23,,EPA-101,Greystones Fire Station
9055,16/02/2022 06:00,16.24,11.77,,EPA-101,Greystones Fire Station
9056,16/02/2022 07:00,21.42,14.86,,EPA-101,Greystones Fire Station
9057,16/02/2022 08:00,21.4,14.86,,EPA-101,Greystones Fire Station
9058,16/02/2022 09:00,17.3,12.45,,EPA-101,Greystones Fire Station
9059,16/02/2022 10:00,10.9,7.31,,EPA-101,Greystones Fire Station
9060,16/02/2022 11:00,3.66,2.44,,EPA-101,Greystones Fire Station
9061,16/02/2022 12:00,1.46,0.72,,EPA-101,Greystones Fire Station
9062,16/02/2022 13:00,1.06,0.56,,EPA-101,Greystones Fire Station
9063,16/02/2022 14:00,1.96,1.04,,EPA-101,Greystones Fire Station
9064,16/02/2022 15:00,4.05,2.78,,EPA-101,Greystones Fire Station
9065,16/02/2022 16:00,7.51,5.45,,EPA-101,Greystones Fire Station
9066,16/02/2022 17:00,14.66,9.46,,EPA-101,Greystones Fire Station
9067,16/02/2022 18:00,18.19,11.76,,EPA-101,Greystones Fire Station
9068,16/02/2022 19:00,15.68,10.21,,EPA-101,Greystones Fire Station
9069,16/02/2022 20:00,14.7,9.78,,EPA-101,Greystones Fire Station
9070,16/02/2022 21:00,14.35,8.85,,EPA-101,Greystones Fire Station
9071,16/02/2022 22:00,12.66,7.94,,EPA-101,Greystones Fire Station
9072,16/02/2022 23:00,6.88,4.86,,EPA-101,Greystones Fire Station
9073,17/02/2022 00:00,7.73,4.53,,EPA-101,Greystones Fire Station
9074,17/02/2022 01:00,8.28,4.93,,EPA-101,Greystones Fire Station
9075,17/02/2022 02:00,9.95,5.29,,EPA-101,Greystones Fire Station
9076,17/02/2022 03:00,8.43,4.44,,EPA-101,Greystones Fire Station
9077,17/02/2022 04:00,9.17,4.92,,EPA-101,Greystones Fire Station
9078,17/02/2022 05:00,2.94,1.74,,EPA-101,Greystones Fire Station
9079,17/02/2022 06:00,5.3,2.71,,EPA-101,Greystones Fire Station
9080,17/02/2022 07:00,9.17,4.62,,EPA-101,Greystones Fire Station
9081,17/02/2022 08:00,12.25,6.15,,EPA-101,Greystones Fire Station
9082,17/02/2022 09:00,14.33,7.12,,EPA-101,Greystones Fire Station
9083,17/02/2022 10:00,14.34,6.72,,EPA-101,Greystones Fire Station
9084,17/02/2022 11:00,5.74,3.15,,EPA-101,Greystones Fire Station
9085,17/02/2022 12:00,3.18,1.75,,EPA-101,Greystones Fire Station
9086,17/02/2022 13:00,6.4,2.65,,EPA-101,Greystones Fire Station
9087,17/02/2022 14:00,5.18,2.67,,EPA-101,Greystones Fire Station
9088,17/02/2022 15:00,5.44,2.92,,EPA-101,Greystones Fire Station
9089,17/02/2022 16:00,4.57,2.57,,EPA-101,Greystones Fire Station
9090,17/02/2022 17:00,5.91,3.27,,EPA-101,Greystones Fire Station
9091,17/02/2022 18:00,9.91,5.14,,EPA-101,Greystones Fire Station
9092,17/02/2022 19:00,13.89,7.91,,EPA-101,Greystones Fire Station
9093,17/02/2022 20:00,23.98,17.09,,EPA-101,Greystones Fire Station
9094,17/02/2022 21:00,18.8,10.98,,EPA-101,Greystones Fire Station
9095,17/02/2022 22:00,21.1,12.8,,EPA-101,Greystones Fire Station
9096,17/02/2022 23:00,8.32,5.36,,EPA-101,Greystones Fire Station
9097,18/02/2022 00:00,5.31,2.4,,EPA-101,Greystones Fire Station
9098,18/02/2022 01:00,7.19,3.36,,EPA-101,Greystones Fire Station
9099,18/02/2022 02:00,9.23,5.14,,EPA-101,Greystones Fire Station
9100,18/02/2022 03:00,4.66,2.96,,EPA-101,Greystones Fire Station
9101,18/02/2022 04:00,11.71,6.91,,EPA-101,Greystones Fire Station
9102,18/02/2022 05:00,18.68,10,,EPA-101,Greystones Fire Station
9103,18/02/2022 06:00,12.16,7.06,,EPA-101,Greystones Fire Station
9104,18/02/2022 07:00,3.87,2.41,,EPA-101,Greystones Fire Station
9105,18/02/2022 08:00,5.63,3.54,,EPA-101,Greystones Fire Station
9106,18/02/2022 09:00,11.12,7.52,,EPA-101,Greystones Fire Station
9107,18/02/2022 10:00,7.06,4.57,,EPA-101,Greystones Fire Station
9108,18/02/2022 11:00,0.76,0.37,,EPA-101,Greystones Fire Station
9109,18/02/2022 12:00,1.36,0.85,,EPA-101,Greystones Fire Station
9110,18/02/2022 13:00,5.89,3.66,,EPA-101,Greystones Fire Station
9111,18/02/2022 14:00,9.16,5.02,,EPA-101,Greystones Fire Station
9112,18/02/2022 15:00,7.52,3.71,,EPA-101,Greystones Fire Station
9113,18/02/2022 16:00,7.09,3.55,,EPA-101,Greystones Fire Station
9114,18/02/2022 17:00,4.45,2.55,,EPA-101,Greystones Fire Station
9115,18/02/2022 17:01,,,,EPA-101,Greystones Fire Station
9116,18/02/2022 18:01,,,,EPA-101,Greystones Fire Station
9117,18/02/2022 19:00,6.38,4.38,,EPA-101,Greystones Fire Station
9118,18/02/2022 20:00,7.34,5.26,,EPA-101,Greystones Fire Station
9119,18/02/2022 21:00,7.33,5.08,,EPA-101,Greystones Fire Station
9120,18/02/2022 22:00,7.62,4.87,,EPA-101,Greystones Fire Station
9121,18/02/2022 23:00,8.34,5.47,,EPA-101,Greystones Fire Station
9122,19/02/2022 00:00,5.7,3.6,,EPA-101,Greystones Fire Station
9123,19/02/2022 01:00,5.82,2.98,,EPA-101,Greystones Fire Station
9124,19/02/2022 02:00,5.2,2.99,,EPA-101,Greystones Fire Station
9125,19/02/2022 03:00,6.22,3.61,,EPA-101,Greystones Fire Station
9126,19/02/2022 04:00,4.7,2.87,,EPA-101,Greystones Fire Station
9127,19/02/2022 05:00,5.09,3,,EPA-101,Greystones Fire Station
9128,19/02/2022 06:00,4.3,2.51,,EPA-101,Greystones Fire Station
9129,19/02/2022 07:00,5.12,2.83,,EPA-101,Greystones Fire Station
9130,19/02/2022 08:00,4.6,3,,EPA-101,Greystones Fire Station
9131,19/02/2022 09:00,3.12,2.41,,EPA-101,Greystones Fire Station
9132,19/02/2022 10:00,5.3,2.97,,EPA-101,Greystones Fire Station
9133,19/02/2022 11:00,7.87,4.89,,EPA-101,Greystones Fire Station
9134,19/02/2022 12:00,3.07,1.95,,EPA-101,Greystones Fire Station
9135,19/02/2022 13:00,1.63,0.99,,EPA-101,Greystones Fire Station
9136,19/02/2022 14:00,2.18,1.59,,EPA-101,Greystones Fire Station
9137,19/02/2022 15:00,2.41,1.36,,EPA-101,Greystones Fire Station
9138,19/02/2022 16:00,4.64,2.78,,EPA-101,Greystones Fire Station
9139,19/02/2022 17:00,6.48,3.66,,EPA-101,Greystones Fire Station
9140,19/02/2022 18:00,11.93,8.74,,EPA-101,Greystones Fire Station
9141,19/02/2022 19:00,18.3,15.72,,EPA-101,Greystones Fire Station
9142,19/02/2022 20:00,15.76,13.36,,EPA-101,Greystones Fire Station
9143,19/02/2022 21:00,6.63,5.95,,EPA-101,Greystones Fire Station
9144,19/02/2022 22:00,4.21,3.89,,EPA-101,Greystones Fire Station
9145,19/02/2022 23:00,5.69,4.57,,EPA-101,Greystones Fire Station
9146,20/02/2022 00:00,14.68,10.37,,EPA-101,Greystones Fire Station
9147,20/02/2022 01:00,13.67,9.55,,EPA-101,Greystones Fire Station
9148,20/02/2022 02:00,15.25,10.16,,EPA-101,Greystones Fire Station
9149,20/02/2022 03:00,12.39,8.75,,EPA-101,Greystones Fire Station
9150,20/02/2022 04:00,6.55,5.07,,EPA-101,Greystones Fire Station
9151,20/02/2022 05:00,3.59,2.95,,EPA-101,Greystones Fire Station
9152,20/02/2022 06:00,2.02,1.51,,EPA-101,Greystones Fire Station
9153,20/02/2022 07:00,1.13,0.8,,EPA-101,Greystones Fire Station
9154,20/02/2022 08:00,1.08,0.62,,EPA-101,Greystones Fire Station
9155,20/02/2022 09:00,1.12,0.76,,EPA-101,Greystones Fire Station
9156,20/02/2022 10:00,1.29,1.02,,EPA-101,Greystones Fire Station
9157,20/02/2022 11:00,1.28,1.03,,EPA-101,Greystones Fire Station
9158,20/02/2022 12:00,1.5,1.04,,EPA-101,Greystones Fire Station
9159,20/02/2022 13:00,1.4,0.84,,EPA-101,Greystones Fire Station
9160,20/02/2022 14:00,2.53,1.87,,EPA-101,Greystones Fire Station
9161,20/02/2022 15:00,5.57,3.97,,EPA-101,Greystones Fire Station
9162,20/02/2022 16:00,10.66,7.03,,EPA-101,Greystones Fire Station
9163,20/02/2022 17:00,9.46,6.02,,EPA-101,Greystones Fire Station
9164,20/02/2022 18:00,7.75,5.24,,EPA-101,Greystones Fire Station
9165,20/02/2022 19:00,7.96,5.55,,EPA-101,Greystones Fire Station
9166,20/02/2022 20:00,8.06,5.82,,EPA-101,Greystones Fire Station
9167,20/02/2022 21:00,10.01,7.21,,EPA-101,Greystones Fire Station
9168,20/02/2022 22:00,5.33,3.7,,EPA-101,Greystones Fire Station
9169,20/02/2022 23:00,7.73,4.81,,EPA-101,Greystones Fire Station
9170,21/02/2022 00:00,11.76,7.1,,EPA-101,Greystones Fire Station
9171,21/02/2022 01:00,14.6,8.47,,EPA-101,Greystones Fire Station
9172,21/02/2022 02:00,15.7,8.85,,EPA-101,Greystones Fire Station
9173,21/02/2022 03:00,15.93,10,,EPA-101,Greystones Fire Station
9174,21/02/2022 04:00,14.44,9.6,,EPA-101,Greystones Fire Station
9175,21/02/2022 05:00,12.45,8.62,,EPA-101,Greystones Fire Station
9176,21/02/2022 06:00,12.67,8.73,,EPA-101,Greystones Fire Station
9177,21/02/2022 07:00,13.12,8.6,,EPA-101,Greystones Fire Station
