,Date and Time,PM10,PM2.5,SO2,Site,location,date,time,daily mean,daily max
77627,2022-03-06 21:00:00,93.98,84.36,,EPA-101,Greystones Fire Station,2022-03-06,21:00:00,13.534166666666666,84.36
77630,2022-03-07 00:00:00,24.44,21.89,,EPA-101,Greystones Fire Station,2022-03-07,00:00:00,5.890833333333333,21.89
77659,2022-03-08 05:00:00,47.96,31.01,,EPA-101,Greystones Fire Station,2022-03-08,05:00:00,21.418333333333333,31.01
77689,2022-03-09 11:00:00,23.75,15.48,,EPA-101,Greystones Fire Station,2022-03-09,11:00:00,9.630833333333333,15.48
77725,2022-03-10 23:00:00,18.16,9.02,,EPA-101,Greystones Fire Station,2022-03-10,23:00:00,3.9804166666666667,9.02
77748,2022-03-11 22:00:00,32.8,30.7,,EPA-101,Greystones Fire Station,2022-03-11,22:00:00,11.822916666666666,30.7
77750,2022-03-12 00:00:00,23.32,20.2,,EPA-101,Greystones Fire Station,2022-03-12,00:00:00,7.06625,20.2
77777,2022-03-13 03:00:00,36.34,19.55,,EPA-101,Greystones Fire Station,2022-03-13,03:00:00,9.84125,19.55
77818,2022-03-14 20:00:00,47.87,38.53,,EPA-101,Greystones Fire Station,2022-03-14,20:00:00,9.088333333333333,38.53
5184,2021-08-31 20:00:00,12.74,8.3,,EPA-102,"Edenderry Library, Co. Offaly",2021-08-31,20:00:00,7.5928571428571425,8.3
5211,2021-09-01 23:00:00,13.84,8.35,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-01,23:00:00,6.4937499999999995,8.35
5232,2021-09-02 20:00:00,24.54,19.28,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-02,20:00:00,11.331666666666665,19.28
5250,2021-09-03 14:00:00,27.85,21.63,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-03,14:00:00,13.38125,21.63
5281,2021-09-04 21:00:00,47.63,41.54,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-04,21:00:00,21.59958333333333,41.54
5304,2021-09-05 20:00:00,43.72,38.69,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-05,20:00:00,23.687083333333334,38.69
5315,2021-09-06 07:00:00,30.71,27.6,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-06,07:00:00,19.43375,27.6
5342,2021-09-07 10:00:00,25.98,23.35,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-07,10:00:00,14.465833333333334,23.35
5374,2021-09-08 18:00:00,37.21,32.74,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-08,18:00:00,21.995,32.74
5380,2021-09-09 00:00:00,21.78,18.01,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-09,00:00:00,8.991666666666667,18.01
5407,2021-09-10 03:00:00,15.83,13.88,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-10,03:00:00,7.27625,13.88
5428,2021-09-11 00:00:00,6.99,4.31,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-11,00:00:00,2.580833333333333,4.31
5472,2021-09-12 20:00:00,17.13,14.67,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-12,20:00:00,4.587916666666667,14.67
5497,2021-09-13 21:00:00,42.05,39.39,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-13,21:00:00,10.891666666666666,39.39
5522,2021-09-14 22:00:00,30.31,25.57,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-14,22:00:00,11.782916666666667,25.57
5526,2021-09-15 02:00:00,22.55,19.16,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-15,02:00:00,7.945,19.16
5555,2021-09-16 07:00:00,34.32,30.7,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-16,07:00:00,12.449583333333335,30.7
5582,2021-09-17 10:00:00,19.99,15.59,,EPA-102,"Edenderry Library, Co. Offaly",2021-09-17,10:00:00,6.207916666666667,15.59
5619,2021-09-18 23:00:00,20.97,18.26,1.83,EPA-102,"Edenderry Library, Co. Offaly",2021-09-18,23:00:00,7.659166666666667,18.26
5620,2021-09-19 00:00:00,12.93,11.44,1.61,EPA-102,"Edenderry Library, Co. Offaly",2021-09-19,00:00:00,4.969166666666667,11.44
5645,2021-09-20 01:00:00,21.47,17.1,0.97,EPA-102,"Edenderry Library, Co. Offaly",2021-09-20,01:00:00,7.620833333333334,17.1
5679,2021-09-21 11:00:00,22.23,19.36,2.26,EPA-102,"Edenderry Library, Co. Offaly",2021-09-21,11:00:00,9.275833333333333,19.36
5702,2021-09-22 10:00:00,9.96,5.16,1.26,EPA-102,"Edenderry Library, Co. Offaly",2021-09-22,10:00:00,3.629583333333333,5.16
5737,2021-09-23 21:00:00,20.2,13.96,1.58,EPA-102,"Edenderry Library, Co. Offaly",2021-09-23,21:00:00,5.316666666666666,13.96
5741,2021-09-24 01:00:00,11.56,7.89,1.38,EPA-102,"Edenderry Library, Co. Offaly",2021-09-24,01:00:00,3.0820833333333333,7.89
5784,2021-09-25 20:00:00,21.39,18.62,2.4,EPA-102,"Edenderry Library, Co. Offaly",2021-09-25,20:00:00,7.4070833333333335,18.62
5810,2021-09-26 22:00:00,12.19,8.24,1.9,EPA-102,"Edenderry Library, Co. Offaly",2021-09-26,22:00:00,5.029583333333333,8.24
5832,2021-09-27 20:00:00,36.46,34.89,1.95,EPA-102,"Edenderry Library, Co. Offaly",2021-09-27,20:00:00,7.93625,34.89
5845,2021-09-28 09:00:00,16.51,13.28,2.07,EPA-102,"Edenderry Library, Co. Offaly",2021-09-28,09:00:00,6.48125,13.28
5880,2021-09-29 20:00:00,52.41,44.77,3.09,EPA-102,"Edenderry Library, Co. Offaly",2021-09-29,20:00:00,8.281666666666668,44.77
5903,2021-09-30 19:00:00,33.28,30.76,3.17,EPA-102,"Edenderry Library, Co. Offaly",2021-09-30,19:00:00,7.025833333333334,30.76
5930,2021-10-01 22:00:00,14.33,12.0,2.2,EPA-102,"Edenderry Library, Co. Offaly",2021-10-01,22:00:00,6.027272727272727,12.0
5954,2021-10-02 22:00:00,29.11,25.38,2.75,EPA-102,"Edenderry Library, Co. Offaly",2021-10-02,22:00:00,7.232916666666667,25.38
5977,2021-10-03 21:00:00,11.44,8.67,2.05,EPA-102,"Edenderry Library, Co. Offaly",2021-10-03,21:00:00,4.824583333333334,8.67
5998,2021-10-04 18:00:00,89.59,87.46,5.02,EPA-102,"Edenderry Library, Co. Offaly",2021-10-04,18:00:00,13.635833333333332,87.46
6025,2021-10-05 21:00:00,12.58,8.9,2.26,EPA-102,"Edenderry Library, Co. Offaly",2021-10-05,21:00:00,3.5429166666666667,8.9
6037,2021-10-06 09:00:00,38.0,34.62,2.46,EPA-102,"Edenderry Library, Co. Offaly",2021-10-06,09:00:00,14.740833333333333,34.62
6066,2021-10-07 14:00:00,34.23,18.98,3.93,EPA-102,"Edenderry Library, Co. Offaly",2021-10-07,14:00:00,8.84875,18.98
6095,2021-10-08 19:00:00,37.81,32.95,4.12,EPA-102,"Edenderry Library, Co. Offaly",2021-10-08,19:00:00,10.429166666666667,32.95
6112,2021-10-09 12:00:00,28.26,26.57,3.59,EPA-102,"Edenderry Library, Co. Offaly",2021-10-09,12:00:00,8.125416666666666,26.57
6145,2021-10-10 21:00:00,17.55,12.16,3.01,EPA-102,"Edenderry Library, Co. Offaly",2021-10-10,21:00:00,6.264583333333333,12.16
6169,2021-10-11 21:00:00,44.34,39.31,4.91,EPA-102,"Edenderry Library, Co. Offaly",2021-10-11,21:00:00,13.825416666666667,39.31
6194,2021-10-12 22:00:00,18.51,16.07,5.06,EPA-102,"Edenderry Library, Co. Offaly",2021-10-12,22:00:00,6.891666666666667,16.07
6218,2021-10-13 22:00:00,35.56,32.57,5.87,EPA-102,"Edenderry Library, Co. Offaly",2021-10-13,22:00:00,11.57,32.57
6239,2021-10-14 19:00:00,26.75,21.66,6.65,EPA-102,"Edenderry Library, Co. Offaly",2021-10-14,19:00:00,10.751739130434782,21.66
6265,2021-10-15 20:00:00,37.7,34.32,7.67,EPA-102,"Edenderry Library, Co. Offaly",2021-10-15,20:00:00,8.968333333333334,34.32
6279,2021-10-16 10:00:00,34.52,31.57,7.52,EPA-102,"Edenderry Library, Co. Offaly",2021-10-16,10:00:00,15.57409090909091,31.57
6313,2021-10-17 20:00:00,98.55,95.12,9.78,EPA-102,"Edenderry Library, Co. Offaly",2021-10-17,20:00:00,13.54,95.12
6336,2021-10-18 19:00:00,66.46,62.57,10.84,EPA-102,"Edenderry Library, Co. Offaly",2021-10-18,19:00:00,12.17,62.57
6359,2021-10-19 18:00:00,21.47,14.97,13.13,EPA-102,"Edenderry Library, Co. Offaly",2021-10-19,18:00:00,6.964166666666667,14.97
6373,2021-10-20 08:00:00,21.21,18.17,9.11,EPA-102,"Edenderry Library, Co. Offaly",2021-10-20,08:00:00,8.474583333333333,18.17
6410,2021-10-21 21:00:00,25.72,21.97,9.08,EPA-102,"Edenderry Library, Co. Offaly",2021-10-21,21:00:00,6.6241666666666665,21.97
6435,2021-10-22 22:00:00,58.67,54.78,10.99,EPA-102,"Edenderry Library, Co. Offaly",2021-10-22,22:00:00,8.431666666666667,54.78
6437,2021-10-23 00:00:00,21.21,19.06,10.64,EPA-102,"Edenderry Library, Co. Offaly",2021-10-23,00:00:00,10.214166666666666,19.06
6471,2021-10-24 10:00:00,28.15,24.65,14.22,EPA-102,"Edenderry Library, Co. Offaly",2021-10-24,10:00:00,9.496666666666666,24.65
6506,2021-10-25 21:00:00,67.71,63.94,17.96,EPA-102,"Edenderry Library, Co. Offaly",2021-10-25,21:00:00,12.408333333333333,63.94
6528,2021-10-26 19:00:00,26.92,18.14,20.76,EPA-102,"Edenderry Library, Co. Offaly",2021-10-26,19:00:00,9.22125,18.14
6551,2021-10-27 18:00:00,27.17,26.01,21.1,EPA-102,"Edenderry Library, Co. Offaly",2021-10-27,18:00:00,8.967916666666666,26.01
6578,2021-10-28 21:00:00,61.66,57.91,-1.74,EPA-102,"Edenderry Library, Co. Offaly",2021-10-28,21:00:00,15.615833333333333,57.91
6600,2021-10-29 19:00:00,45.77,38.9,-1.72,EPA-102,"Edenderry Library, Co. Offaly",2021-10-29,19:00:00,13.075833333333334,38.9
6626,2021-10-30 21:00:00,94.2,90.22,-2.01,EPA-102,"Edenderry Library, Co. Offaly",2021-10-30,21:00:00,18.601666666666667,90.22
6640,2021-10-31 11:00:00,22.18,18.67,-1.97,EPA-102,"Edenderry Library, Co. Offaly",2021-10-31,11:00:00,6.9245833333333335,18.67
6666,2021-11-01 13:00:00,20.38,12.84,0.11,EPA-102,"Edenderry Library, Co. Offaly",2021-11-01,13:00:00,5.5058333333333325,12.84
6686,2021-11-02 09:00:00,12.66,11.27,-2.52,EPA-102,"Edenderry Library, Co. Offaly",2021-11-02,09:00:00,6.560833333333334,11.27
6722,2021-11-03 21:00:00,17.61,14.74,-2.77,EPA-102,"Edenderry Library, Co. Offaly",2021-11-03,21:00:00,5.2820833333333335,14.74
6743,2021-11-04 18:00:00,19.29,16.0,-2.46,EPA-102,"Edenderry Library, Co. Offaly",2021-11-04,18:00:00,6.240416666666667,16.0
6772,2021-11-05 23:00:00,13.81,10.82,-2.71,EPA-102,"Edenderry Library, Co. Offaly",2021-11-05,23:00:00,6.517500000000001,10.82
6792,2021-11-06 19:00:00,29.56,20.96,-2.32,EPA-102,"Edenderry Library, Co. Offaly",2021-11-06,19:00:00,8.451666666666666,20.96
6817,2021-11-07 20:00:00,119.1,110.2,-1.79,EPA-102,"Edenderry Library, Co. Offaly",2021-11-07,20:00:00,24.266666666666666,110.2
6839,2021-11-08 18:00:00,48.98,44.75,-0.27,EPA-102,"Edenderry Library, Co. Offaly",2021-11-08,18:00:00,16.60375,44.75
6864,2021-11-09 19:00:00,92.64,84.24,-1.1,EPA-102,"Edenderry Library, Co. Offaly",2021-11-09,19:00:00,15.234166666666667,84.24
6889,2021-11-10 20:00:00,157.04,148.55,-1.28,EPA-102,"Edenderry Library, Co. Offaly",2021-11-10,20:00:00,37.48791666666667,148.55
6903,2021-11-11 10:00:00,71.98,68.38,-2.26,EPA-102,"Edenderry Library, Co. Offaly",2021-11-11,10:00:00,15.772083333333333,68.38
6919,2021-11-12 02:00:00,24.19,15.26,-2.3,EPA-102,"Edenderry Library, Co. Offaly",2021-11-12,02:00:00,6.1825,15.26
6960,2021-11-13 19:00:00,62.83,60.57,-1.6,EPA-102,"Edenderry Library, Co. Offaly",2021-11-13,19:00:00,20.747916666666665,60.57
6982,2021-11-14 17:00:00,72.77,70.6,-1.56,EPA-102,"Edenderry Library, Co. Offaly",2021-11-14,17:00:00,26.042083333333334,70.6
7008,2021-11-15 19:00:00,67.68,62.28,-1.69,EPA-102,"Edenderry Library, Co. Offaly",2021-11-15,19:00:00,12.109583333333333,62.28
7027,2021-11-16 14:00:00,30.31,24.92,3.68,EPA-102,"Edenderry Library, Co. Offaly",2021-11-16,14:00:00,11.880416666666667,24.92
7055,2021-11-17 18:00:00,20.97,14.33,1.07,EPA-102,"Edenderry Library, Co. Offaly",2021-11-17,18:00:00,11.020000000000001,14.33
7083,2021-11-18 22:00:00,8.41,7.21,1.01,EPA-102,"Edenderry Library, Co. Offaly",2021-11-18,22:00:00,3.591666666666667,7.21
7102,2021-11-19 17:00:00,56.51,54.39,2.33,EPA-102,"Edenderry Library, Co. Offaly",2021-11-19,17:00:00,13.380416666666667,54.39
7128,2021-11-20 19:00:00,30.58,25.12,1.81,EPA-102,"Edenderry Library, Co. Offaly",2021-11-20,19:00:00,8.874166666666666,25.12
7151,2021-11-21 18:00:00,30.43,25.13,2.52,EPA-102,"Edenderry Library, Co. Offaly",2021-11-21,18:00:00,9.352916666666667,25.13
7175,2021-11-22 18:00:00,47.2,42.65,2.73,EPA-102,"Edenderry Library, Co. Offaly",2021-11-22,18:00:00,15.046666666666667,42.65
7184,2021-11-23 03:00:00,47.87,45.86,2.45,EPA-102,"Edenderry Library, Co. Offaly",2021-11-23,03:00:00,22.510833333333334,45.86
7213,2021-11-24 08:00:00,21.7,20.3,2.73,EPA-102,"Edenderry Library, Co. Offaly",2021-11-24,08:00:00,12.041666666666666,20.3
7247,2021-11-25 18:00:00,26.73,22.42,3.71,EPA-102,"Edenderry Library, Co. Offaly",2021-11-25,18:00:00,9.519583333333333,22.42
7272,2021-11-26 19:00:00,14.74,10.15,4.29,EPA-102,"Edenderry Library, Co. Offaly",2021-11-26,19:00:00,6.093333333333334,10.15
7296,2021-11-27 19:00:00,18.75,15.37,4.15,EPA-102,"Edenderry Library, Co. Offaly",2021-11-27,19:00:00,7.600416666666667,15.37
7320,2021-11-28 19:00:00,27.86,26.92,4.2,EPA-102,"Edenderry Library, Co. Offaly",2021-11-28,19:00:00,10.219166666666666,26.92
7326,2021-11-29 01:00:00,43.79,42.71,3.9,EPA-102,"Edenderry Library, Co. Offaly",2021-11-29,01:00:00,12.230416666666668,42.71
7366,2021-11-30 17:00:00,30.61,28.55,6.06,EPA-102,"Edenderry Library, Co. Offaly",2021-11-30,17:00:00,4.315,28.55
7393,2021-12-01 20:00:00,20.37,16.74,4.87,EPA-102,"Edenderry Library, Co. Offaly",2021-12-01,20:00:00,6.84875,16.74
7414,2021-12-02 17:00:00,82.7,77.79,6.82,EPA-102,"Edenderry Library, Co. Offaly",2021-12-02,17:00:00,18.796666666666667,77.79
7437,2021-12-03 16:00:00,112.3,106.66,7.09,EPA-102,"Edenderry Library, Co. Offaly",2021-12-03,16:00:00,21.900833333333335,106.66
7465,2021-12-04 20:00:00,8.74,7.01,5.26,EPA-102,"Edenderry Library, Co. Offaly",2021-12-04,20:00:00,4.2675,7.01
7488,2021-12-05 19:00:00,162.04,158.47,6.72,EPA-102,"Edenderry Library, Co. Offaly",2021-12-05,19:00:00,29.761666666666667,158.47
7516,2021-12-06 23:00:00,22.86,19.64,6.72,EPA-102,"Edenderry Library, Co. Offaly",2021-12-06,23:00:00,9.089166666666666,19.64
7518,2021-12-07 01:00:00,22.85,20.65,6.63,EPA-102,"Edenderry Library, Co. Offaly",2021-12-07,01:00:00,8.644166666666667,20.65
7562,2021-12-08 19:00:00,15.76,8.95,1.03,EPA-102,"Edenderry Library, Co. Offaly",2021-12-08,19:00:00,5.564166666666666,8.95
7580,2021-12-09 13:00:00,26.62,25.87,1.7,EPA-102,"Edenderry Library, Co. Offaly",2021-12-09,13:00:00,10.217083333333333,25.87
7614,2021-12-10 23:00:00,36.27,30.72,1.07,EPA-102,"Edenderry Library, Co. Offaly",2021-12-10,23:00:00,10.312916666666666,30.72
7628,2021-12-11 13:00:00,34.27,33.04,2.11,EPA-102,"Edenderry Library, Co. Offaly",2021-12-11,13:00:00,14.655416666666667,33.04
7641,2021-12-12 02:00:00,26.95,24.45,0.59,EPA-102,"Edenderry Library, Co. Offaly",2021-12-12,02:00:00,11.447916666666666,24.45
7682,2021-12-13 19:00:00,449.37,444.73,8.38,EPA-102,"Edenderry Library, Co. Offaly",2021-12-13,19:00:00,95.01,444.73
7687,2021-12-14 00:00:00,82.36,81.56,1.55,EPA-102,"Edenderry Library, Co. Offaly",2021-12-14,00:00:00,30.4475,81.56
7732,2021-12-15 21:00:00,318.13,315.45,3.49,EPA-102,"Edenderry Library, Co. Offaly",2021-12-15,21:00:00,61.09458333333333,315.45
7753,2021-12-16 18:00:00,183.66,181.07,5.44,EPA-102,"Edenderry Library, Co. Offaly",2021-12-16,18:00:00,61.802083333333336,181.07
7774,2021-12-17 15:00:00,164.98,161.46,3.35,EPA-102,"Edenderry Library, Co. Offaly",2021-12-17,15:00:00,48.64416666666667,161.46
7802,2021-12-18 19:00:00,123.49,121.33,1.96,EPA-102,"Edenderry Library, Co. Offaly",2021-12-18,19:00:00,38.442083333333336,121.33
7807,2021-12-19 00:00:00,42.24,41.91,0.2,EPA-102,"Edenderry Library, Co. Offaly",2021-12-19,00:00:00,21.384583333333335,41.91
7851,2021-12-20 20:00:00,131.2,127.25,4.81,EPA-102,"Edenderry Library, Co. Offaly",2021-12-20,20:00:00,37.00833333333333,127.25
7871,2021-12-21 16:00:00,114.59,107.48,5.25,EPA-102,"Edenderry Library, Co. Offaly",2021-12-21,16:00:00,34.782916666666665,107.48
7897,2021-12-22 18:00:00,66.47,64.21,3.74,EPA-102,"Edenderry Library, Co. Offaly",2021-12-22,18:00:00,24.0525,64.21
7926,2021-12-23 23:00:00,64.12,61.42,1.2,EPA-102,"Edenderry Library, Co. Offaly",2021-12-23,23:00:00,23.660416666666666,61.42
7945,2021-12-24 18:00:00,144.3,142.12,3.71,EPA-102,"Edenderry Library, Co. Offaly",2021-12-24,18:00:00,46.127916666666664,142.12
7973,2021-12-25 22:00:00,51.52,50.42,2.54,EPA-102,"Edenderry Library, Co. Offaly",2021-12-25,22:00:00,19.55875,50.42
7997,2021-12-26 22:00:00,72.64,70.84,1.39,EPA-102,"Edenderry Library, Co. Offaly",2021-12-26,22:00:00,30.380416666666665,70.84
8000,2021-12-27 01:00:00,71.52,70.8,1.22,EPA-102,"Edenderry Library, Co. Offaly",2021-12-27,01:00:00,14.47875,70.8
8041,2021-12-28 18:00:00,197.34,193.72,3.57,EPA-102,"Edenderry Library, Co. Offaly",2021-12-28,18:00:00,38.502916666666664,193.72
8065,2021-12-29 18:00:00,66.14,58.25,3.27,EPA-102,"Edenderry Library, Co. Offaly",2021-12-29,18:00:00,16.069166666666668,58.25
8088,2021-12-30 17:00:00,108.76,106.31,2.47,EPA-102,"Edenderry Library, Co. Offaly",2021-12-30,17:00:00,24.861666666666665,106.31
8113,2021-12-31 18:00:00,98.99,91.11,4.91,EPA-102,"Edenderry Library, Co. Offaly",2021-12-31,18:00:00,18.30125,91.11
8139,2022-01-01 20:00:00,39.07,33.41,3.69,EPA-102,"Edenderry Library, Co. Offaly",2022-01-01,20:00:00,20.744583333333335,33.41
8154,2022-01-02 11:00:00,30.14,26.52,1.25,EPA-102,"Edenderry Library, Co. Offaly",2022-01-02,11:00:00,11.96,26.52
8185,2022-01-03 18:00:00,64.55,59.29,4.15,EPA-102,"Edenderry Library, Co. Offaly",2022-01-03,18:00:00,13.153333333333334,59.29
8214,2022-01-04 23:00:00,16.06,12.88,0.34,EPA-102,"Edenderry Library, Co. Offaly",2022-01-04,23:00:00,6.989999999999999,12.88
8235,2022-01-05 20:00:00,162.47,158.45,2.89,EPA-102,"Edenderry Library, Co. Offaly",2022-01-05,20:00:00,31.714583333333334,158.45
8239,2022-01-06 00:00:00,72.8,69.3,0.57,EPA-102,"Edenderry Library, Co. Offaly",2022-01-06,00:00:00,10.344166666666666,69.3
8285,2022-01-07 22:00:00,62.96,60.73,1.39,EPA-102,"Edenderry Library, Co. Offaly",2022-01-07,22:00:00,15.36125,60.73
8297,2022-01-08 10:00:00,33.09,20.04,1.09,EPA-102,"Edenderry Library, Co. Offaly",2022-01-08,10:00:00,10.710416666666667,20.04
8330,2022-01-09 19:00:00,57.92,52.42,2.24,EPA-102,"Edenderry Library, Co. Offaly",2022-01-09,19:00:00,14.489583333333334,52.42
8350,2022-01-10 15:00:00,35.52,32.96,4.06,EPA-102,"Edenderry Library, Co. Offaly",2022-01-10,15:00:00,17.024166666666666,32.96
8377,2022-01-11 18:00:00,166.83,160.25,4.07,EPA-102,"Edenderry Library, Co. Offaly",2022-01-11,18:00:00,34.63625,160.25
8400,2022-01-12 17:00:00,151.08,147.11,2.93,EPA-102,"Edenderry Library, Co. Offaly",2022-01-12,17:00:00,54.46041666666667,147.11
8427,2022-01-13 20:00:00,206.37,202.79,2.34,EPA-102,"Edenderry Library, Co. Offaly",2022-01-13,20:00:00,63.02041666666667,202.79
8451,2022-01-14 20:00:00,131.69,125.52,3.49,EPA-102,"Edenderry Library, Co. Offaly",2022-01-14,20:00:00,46.212916666666665,125.52
8476,2022-01-15 21:00:00,135.72,132.43,2.89,EPA-102,"Edenderry Library, Co. Offaly",2022-01-15,21:00:00,58.67541666666667,132.43
8501,2022-01-16 22:00:00,108.2,102.73,1.64,EPA-102,"Edenderry Library, Co. Offaly",2022-01-16,22:00:00,26.43541666666667,102.73
8513,2022-01-17 10:00:00,144.89,139.13,1.58,EPA-102,"Edenderry Library, Co. Offaly",2022-01-17,10:00:00,59.97833333333333,139.13
8545,2022-01-18 18:00:00,51.25,48.29,2.3,EPA-102,"Edenderry Library, Co. Offaly",2022-01-18,18:00:00,23.819999999999997,48.29
8552,2022-01-19 01:00:00,23.11,18.8,0.72,EPA-102,"Edenderry Library, Co. Offaly",2022-01-19,01:00:00,9.07625,18.8
8594,2022-01-20 19:00:00,47.99,34.37,0.55,EPA-102,"Edenderry Library, Co. Offaly",2022-01-20,19:00:00,13.361666666666666,34.37
8620,2022-01-21 21:00:00,56.29,51.83,0.7,EPA-102,"Edenderry Library, Co. Offaly",2022-01-21,21:00:00,19.350833333333334,51.83
8641,2022-01-22 18:00:00,28.15,26.66,0.3,EPA-102,"Edenderry Library, Co. Offaly",2022-01-22,18:00:00,15.692916666666667,26.66
8665,2022-01-23 18:00:00,118.93,110.52,2.95,EPA-102,"Edenderry Library, Co. Offaly",2022-01-23,18:00:00,33.83416666666667,110.52
8689,2022-01-24 18:00:00,251.79,233.63,4.21,EPA-102,"Edenderry Library, Co. Offaly",2022-01-24,18:00:00,50.665,233.63
8714,2022-01-25 19:00:00,189.97,180.48,2.3,EPA-102,"Edenderry Library, Co. Offaly",2022-01-25,19:00:00,64.74541666666667,180.48
8719,2022-01-26 00:00:00,71.02,65.01,0.51,EPA-102,"Edenderry Library, Co. Offaly",2022-01-26,00:00:00,24.629583333333333,65.01
8763,2022-01-27 20:00:00,47.23,41.79,0.43,EPA-102,"Edenderry Library, Co. Offaly",2022-01-27,20:00:00,10.50625,41.79
8767,2022-01-28 00:00:00,98.42,94.28,0.4,EPA-102,"Edenderry Library, Co. Offaly",2022-01-28,00:00:00,17.52,94.28
8816,2022-01-29 23:00:00,35.32,27.87,-0.08,EPA-102,"Edenderry Library, Co. Offaly",2022-01-29,23:00:00,11.209565217391305,27.87
8827,2022-01-30 10:00:00,43.6,39.33,-0.19,EPA-102,"Edenderry Library, Co. Offaly",2022-01-30,10:00:00,18.83458333333333,39.33
8859,2022-01-31 18:00:00,25.62,18.89,0.32,EPA-102,"Edenderry Library, Co. Offaly",2022-01-31,18:00:00,10.474166666666667,18.89
8865,2022-02-01 00:00:00,20.63,11.95,-0.15,EPA-102,"Edenderry Library, Co. Offaly",2022-02-01,00:00:00,4.429583333333333,11.95
8911,2022-02-02 22:00:00,30.98,29.51,0.4,EPA-102,"Edenderry Library, Co. Offaly",2022-02-02,22:00:00,9.526666666666667,29.51
8931,2022-02-03 18:00:00,41.63,17.97,1.01,EPA-102,"Edenderry Library, Co. Offaly",2022-02-03,18:00:00,8.419583333333334,17.97
8956,2022-02-04 19:00:00,28.6,25.5,0.96,EPA-102,"Edenderry Library, Co. Offaly",2022-02-04,19:00:00,7.80375,25.5
8968,2022-02-05 07:00:00,15.81,12.92,0.35,EPA-102,"Edenderry Library, Co. Offaly",2022-02-05,07:00:00,7.265000000000001,12.92
9006,2022-02-06 21:00:00,26.99,21.35,0.51,EPA-102,"Edenderry Library, Co. Offaly",2022-02-06,21:00:00,7.482500000000001,21.35
9009,2022-02-07 00:00:00,19.53,14.5,-0.02,EPA-102,"Edenderry Library, Co. Offaly",2022-02-07,00:00:00,8.425833333333333,14.5
9048,2022-02-08 15:00:00,11.47,10.48,0.16,EPA-102,"Edenderry Library, Co. Offaly",2022-02-08,15:00:00,4.241666666666666,10.48
9074,2022-02-09 17:00:00,30.95,26.09,0.59,EPA-102,"Edenderry Library, Co. Offaly",2022-02-09,17:00:00,8.069583333333332,26.09
