,Date and Time,PM10,PM2.5,SO2,Site,location,date,time
1056,2022-03-13 22:00:00,14.69,9.17,,EPA-84,"Drogheda, Co. Louth",2022-03-13,22:00:00
1057,2022-03-13 23:00:00,14.15,8.54,,EPA-84,"Drogheda, Co. Louth",2022-03-13,23:00:00
1058,2022-03-12 00:00:00,13.1,11.47,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,00:00:00
1059,2022-03-12 01:00:00,12.07,10.79,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,01:00:00
1060,2022-03-12 02:00:00,4.79,3.4,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,02:00:00
1061,2022-03-12 03:00:00,4.54,3.0,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,03:00:00
1062,2022-03-12 04:00:00,4.91,3.31,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,04:00:00
1063,2022-03-12 05:00:00,5.61,3.28,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,05:00:00
1064,2022-03-12 06:00:00,5.9,3.55,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,06:00:00
1065,2022-03-12 07:00:00,6.25,4.1,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,07:00:00
1066,2022-03-12 08:00:00,3.16,2.06,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,08:00:00
1067,2022-03-12 09:00:00,3.39,1.81,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,09:00:00
1068,2022-03-12 10:00:00,5.3,2.6,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,10:00:00
1069,2022-03-12 11:00:00,5.68,2.88,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,11:00:00
1070,2022-03-12 12:00:00,6.1,3.26,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,12:00:00
1071,2022-03-12 13:00:00,9.03,4.62,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,13:00:00
1072,2022-03-12 14:00:00,12.42,5.88,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,14:00:00
1073,2022-03-12 15:00:00,16.64,7.53,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,15:00:00
1074,2022-03-12 16:00:00,18.16,8.49,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,16:00:00
1075,2022-03-12 17:00:00,14.18,6.16,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,17:00:00
1076,2022-03-12 18:00:00,16.57,7.52,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,18:00:00
1077,2022-03-12 19:00:00,20.88,10.08,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,19:00:00
1078,2022-03-12 20:00:00,20.7,10.99,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,20:00:00
1079,2022-03-12 21:00:00,21.71,10.42,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,21:00:00
1080,2022-03-12 22:00:00,17.16,8.35,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,22:00:00
1081,2022-03-12 23:00:00,17.83,8.48,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-12,23:00:00
1082,2022-03-13 00:00:00,18.1,9.15,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,00:00:00
1083,2022-03-13 01:00:00,25.79,13.15,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,01:00:00
1084,2022-03-13 02:00:00,31.68,15.85,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,02:00:00
1085,2022-03-13 03:00:00,33.58,17.13,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,03:00:00
1086,2022-03-13 04:00:00,32.96,17.99,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,04:00:00
1087,2022-03-13 05:00:00,33.51,18.37,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,05:00:00
1088,2022-03-13 06:00:00,28.7,16.48,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,06:00:00
1089,2022-03-13 07:00:00,28.99,16.92,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,07:00:00
1090,2022-03-13 08:00:00,27.94,15.31,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,08:00:00
1091,2022-03-13 09:00:00,18.33,10.08,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,09:00:00
1092,2022-03-13 10:00:00,6.65,3.94,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,10:00:00
1093,2022-03-13 11:00:00,6.45,3.42,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,11:00:00
1094,2022-03-13 12:00:00,5.75,3.28,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,12:00:00
1095,2022-03-13 13:00:00,3.73,2.32,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,13:00:00
1096,2022-03-13 14:00:00,3.97,2.4,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,14:00:00
1097,2022-03-13 15:00:00,3.03,1.96,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,15:00:00
1098,2022-03-13 16:00:00,3.33,1.98,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,16:00:00
1099,2022-03-13 17:00:00,5.11,2.92,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,17:00:00
1100,2022-03-13 18:00:00,7.2,4.55,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,18:00:00
1101,2022-03-13 19:00:00,11.41,7.26,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,19:00:00
1102,2022-03-13 20:00:00,14.48,9.33,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,20:00:00
1103,2022-03-13 21:00:00,14.62,10.08,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,21:00:00
1104,2022-03-13 22:00:00,13.32,7.51,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,22:00:00
1105,2022-03-13 23:00:00,12.44,6.78,,EPA-34,"Dún Laoghaire, Co. Dublin",2022-03-13,23:00:00
1106,2022-03-12 00:00:00,9.67,8.68,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,00:00:00
1107,2022-03-12 01:00:00,7.44,5.03,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,01:00:00
1108,2022-03-12 02:00:00,6.25,4.37,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,02:00:00
1109,2022-03-12 03:00:00,6.25,3.87,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,03:00:00
1110,2022-03-12 04:00:00,7.29,3.96,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,04:00:00
1111,2022-03-12 05:00:00,5.9,3.68,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,05:00:00
1112,2022-03-12 06:00:00,6.54,4.0,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,06:00:00
1113,2022-03-12 07:00:00,7.7,4.86,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,07:00:00
1114,2022-03-12 08:00:00,5.17,3.49,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,08:00:00
1115,2022-03-12 09:00:00,5.39,2.42,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,09:00:00
1116,2022-03-12 10:00:00,7.01,3.01,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,10:00:00
1117,2022-03-12 11:00:00,7.35,3.45,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,11:00:00
1118,2022-03-12 12:00:00,9.56,4.04,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,12:00:00
1119,2022-03-12 13:00:00,9.34,4.05,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,13:00:00
1120,2022-03-12 14:00:00,8.76,4.15,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,14:00:00
1121,2022-03-12 15:00:00,12.7,5.95,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,15:00:00
1122,2022-03-12 16:00:00,16.53,7.71,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,16:00:00
1123,2022-03-12 17:00:00,10.4,5.87,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,17:00:00
1124,2022-03-12 18:00:00,9.01,5.1,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,18:00:00
1125,2022-03-12 19:00:00,12.27,7.42,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,19:00:00
1126,2022-03-12 20:00:00,12.59,7.88,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,20:00:00
1127,2022-03-12 21:00:00,15.44,9.1,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,21:00:00
1128,2022-03-12 22:00:00,14.35,8.0,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,22:00:00
1129,2022-03-12 23:00:00,14.99,7.95,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-12,23:00:00
1130,2022-03-13 00:00:00,15.72,8.73,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,00:00:00
1131,2022-03-13 01:00:00,11.87,6.6,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,01:00:00
1132,2022-03-13 02:00:00,21.28,12.29,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,02:00:00
1133,2022-03-13 03:00:00,30.15,16.38,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,03:00:00
1134,2022-03-13 04:00:00,23.2,14.59,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,04:00:00
1135,2022-03-13 05:00:00,24.15,14.33,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,05:00:00
1136,2022-03-13 06:00:00,22.97,13.71,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,06:00:00
1137,2022-03-13 07:00:00,14.68,8.77,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,07:00:00
1138,2022-03-13 08:00:00,12.2,7.57,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,08:00:00
1139,2022-03-13 09:00:00,5.03,3.07,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,09:00:00
1140,2022-03-13 10:00:00,3.52,1.93,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,10:00:00
1141,2022-03-13 11:00:00,4.75,2.54,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,11:00:00
1142,2022-03-13 12:00:00,5.58,2.86,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,12:00:00
1143,2022-03-13 13:00:00,5.35,3.11,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,13:00:00
1144,2022-03-13 14:00:00,5.78,2.82,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,14:00:00
1145,2022-03-13 15:00:00,4.67,1.76,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,15:00:00
1146,2022-03-13 16:00:00,4.77,1.99,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,16:00:00
1147,2022-03-13 17:00:00,7.13,3.02,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,17:00:00
1148,2022-03-13 18:00:00,9.12,4.02,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,18:00:00
1149,2022-03-13 19:00:00,9.49,4.9,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,19:00:00
1150,2022-03-13 20:00:00,13.19,7.15,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,20:00:00
1151,2022-03-13 21:00:00,14.36,7.34,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,21:00:00
1152,2022-03-13 22:00:00,14.14,6.3,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,22:00:00
1153,2022-03-13 23:00:00,13.21,6.25,,EPA-57,"St. John’s Road, Kilmainham, Dublin 8",2022-03-13,23:00:00
1154,2022-03-12 00:00:00,12.02,9.97,,TNO3839,"O'Connell St, Limerick",2022-03-12,00:00:00
1155,2022-03-12 01:00:00,12.01,9.54,,TNO3839,"O'Connell St, Limerick",2022-03-12,01:00:00
1156,2022-03-12 02:00:00,11.93,10.44,,TNO3839,"O'Connell St, Limerick",2022-03-12,02:00:00
1157,2022-03-12 03:00:00,8.24,7.74,,TNO3839,"O'Connell St, Limerick",2022-03-12,03:00:00
1158,2022-03-12 04:00:00,6.39,5.13,,TNO3839,"O'Connell St, Limerick",2022-03-12,04:00:00
1159,2022-03-12 05:00:00,7.78,5.99,,TNO3839,"O'Connell St, Limerick",2022-03-12,05:00:00
1160,2022-03-12 06:00:00,8.05,6.52,,TNO3839,"O'Connell St, Limerick",2022-03-12,06:00:00
1161,2022-03-12 07:00:00,8.02,6.8,,TNO3839,"O'Connell St, Limerick",2022-03-12,07:00:00
1162,2022-03-12 08:00:00,17.81,9.7,,TNO3839,"O'Connell St, Limerick",2022-03-12,08:00:00
1163,2022-03-12 09:00:00,8.03,6.56,,TNO3839,"O'Connell St, Limerick",2022-03-12,09:00:00
1164,2022-03-12 10:00:00,9.02,7.06,,TNO3839,"O'Connell St, Limerick",2022-03-12,10:00:00
1165,2022-03-12 11:00:00,12.45,7.58,,TNO3839,"O'Connell St, Limerick",2022-03-12,11:00:00
1166,2022-03-12 12:00:00,12.5,9.11,,TNO3839,"O'Connell St, Limerick",2022-03-12,12:00:00
1167,2022-03-12 13:00:00,17.28,12.8,,TNO3839,"O'Connell St, Limerick",2022-03-12,13:00:00
1168,2022-03-12 14:00:00,18.44,14.45,,TNO3839,"O'Connell St, Limerick",2022-03-12,14:00:00
1169,2022-03-12 15:00:00,13.46,11.35,,TNO3839,"O'Connell St, Limerick",2022-03-12,15:00:00
1170,2022-03-12 16:00:00,10.39,9.37,,TNO3839,"O'Connell St, Limerick",2022-03-12,16:00:00
1171,2022-03-12 17:00:00,7.38,6.44,,TNO3839,"O'Connell St, Limerick",2022-03-12,17:00:00
1172,2022-03-12 18:00:00,7.96,6.55,,TNO3839,"O'Connell St, Limerick",2022-03-12,18:00:00
1173,2022-03-12 19:00:00,9.97,7.99,,TNO3839,"O'Connell St, Limerick",2022-03-12,19:00:00
1174,2022-03-12 20:00:00,17.77,14.58,,TNO3839,"O'Connell St, Limerick",2022-03-12,20:00:00
1175,2022-03-12 21:00:00,11.77,9.63,,TNO3839,"O'Connell St, Limerick",2022-03-12,21:00:00
1176,2022-03-12 22:00:00,15.92,14.08,,TNO3839,"O'Connell St, Limerick",2022-03-12,22:00:00
1177,2022-03-12 23:00:00,23.23,20.63,,TNO3839,"O'Connell St, Limerick",2022-03-12,23:00:00
1178,2022-03-13 00:00:00,14.4,13.36,,TNO3839,"O'Connell St, Limerick",2022-03-13,00:00:00
1179,2022-03-13 01:00:00,11.37,10.78,,TNO3839,"O'Connell St, Limerick",2022-03-13,01:00:00
1180,2022-03-13 02:00:00,11.48,10.74,,TNO3839,"O'Connell St, Limerick",2022-03-13,02:00:00
1181,2022-03-13 03:00:00,7.16,6.82,,TNO3839,"O'Connell St, Limerick",2022-03-13,03:00:00
1182,2022-03-13 04:00:00,9.25,8.58,,TNO3839,"O'Connell St, Limerick",2022-03-13,04:00:00
1183,2022-03-13 05:00:00,4.51,4.18,,TNO3839,"O'Connell St, Limerick",2022-03-13,05:00:00
1184,2022-03-13 06:00:00,2.55,2.33,,TNO3839,"O'Connell St, Limerick",2022-03-13,06:00:00
1185,2022-03-13 07:00:00,6.31,5.6,,TNO3839,"O'Connell St, Limerick",2022-03-13,07:00:00
1186,2022-03-13 08:00:00,10.07,8.81,,TNO3839,"O'Connell St, Limerick",2022-03-13,08:00:00
1187,2022-03-13 09:00:00,12.24,10.6,,TNO3839,"O'Connell St, Limerick",2022-03-13,09:00:00
1188,2022-03-13 10:00:00,11.48,10.15,,TNO3839,"O'Connell St, Limerick",2022-03-13,10:00:00
1189,2022-03-13 11:00:00,10.73,9.73,,TNO3839,"O'Connell St, Limerick",2022-03-13,11:00:00
1190,2022-03-13 12:00:00,8.72,8.05,,TNO3839,"O'Connell St, Limerick",2022-03-13,12:00:00
1191,2022-03-13 13:00:00,9.42,8.49,,TNO3839,"O'Connell St, Limerick",2022-03-13,13:00:00
1192,2022-03-13 14:00:00,9.41,8.41,,TNO3839,"O'Connell St, Limerick",2022-03-13,14:00:00
1193,2022-03-13 15:00:00,13.99,11.99,,TNO3839,"O'Connell St, Limerick",2022-03-13,15:00:00
1194,2022-03-13 16:00:00,14.01,12.01,,TNO3839,"O'Connell St, Limerick",2022-03-13,16:00:00
1195,2022-03-13 17:00:00,12.83,10.73,,TNO3839,"O'Connell St, Limerick",2022-03-13,17:00:00
1196,2022-03-13 18:00:00,11.32,9.49,,TNO3839,"O'Connell St, Limerick",2022-03-13,18:00:00
1197,2022-03-13 19:00:00,16.19,12.8,,TNO3839,"O'Connell St, Limerick",2022-03-13,19:00:00
1198,2022-03-13 20:00:00,17.53,14.14,,TNO3839,"O'Connell St, Limerick",2022-03-13,20:00:00
1199,2022-03-13 21:00:00,20.76,16.37,,TNO3839,"O'Connell St, Limerick",2022-03-13,21:00:00
1200,2022-03-13 22:00:00,16.59,12.91,,TNO3839,"O'Connell St, Limerick",2022-03-13,22:00:00
1201,2022-03-13 23:00:00,18.65,14.85,,TNO3839,"O'Connell St, Limerick",2022-03-13,23:00:00
1202,2022-03-12 00:00:00,16.91,12.04,3.25,EPA-76,"Dublin Port, Dublin 1",2022-03-12,00:00:00
1203,2022-03-12 01:00:00,8.16,5.51,1.48,EPA-76,"Dublin Port, Dublin 1",2022-03-12,01:00:00
1204,2022-03-12 02:00:00,6.33,4.54,1.04,EPA-76,"Dublin Port, Dublin 1",2022-03-12,02:00:00
1205,2022-03-12 03:00:00,6.19,4.23,0.95,EPA-76,"Dublin Port, Dublin 1",2022-03-12,03:00:00
1206,2022-03-12 04:00:00,6.29,4.02,0.62,EPA-76,"Dublin Port, Dublin 1",2022-03-12,04:00:00
1207,2022-03-12 05:00:00,6.52,4.28,0.83,EPA-76,"Dublin Port, Dublin 1",2022-03-12,05:00:00
1208,2022-03-12 06:00:00,7.01,4.41,0.88,EPA-76,"Dublin Port, Dublin 1",2022-03-12,06:00:00
1209,2022-03-12 07:00:00,8.32,5.47,1.43,EPA-76,"Dublin Port, Dublin 1",2022-03-12,07:00:00
1210,2022-03-12 08:00:00,5.4,4.07,1.79,EPA-76,"Dublin Port, Dublin 1",2022-03-12,08:00:00
1211,2022-03-12 09:00:00,10.78,2.94,0.77,EPA-76,"Dublin Port, Dublin 1",2022-03-12,09:00:00
1212,2022-03-12 10:00:00,9.1,3.18,0.75,EPA-76,"Dublin Port, Dublin 1",2022-03-12,10:00:00
1213,2022-03-12 11:00:00,8.41,3.49,1.48,EPA-76,"Dublin Port, Dublin 1",2022-03-12,11:00:00
1214,2022-03-12 12:00:00,14.09,4.6,1.52,EPA-76,"Dublin Port, Dublin 1",2022-03-12,12:00:00
1215,2022-03-12 13:00:00,20.16,6.57,4.44,EPA-76,"Dublin Port, Dublin 1",2022-03-12,13:00:00
1216,2022-03-12 14:00:00,17.56,6.75,1.93,EPA-76,"Dublin Port, Dublin 1",2022-03-12,14:00:00
1217,2022-03-12 15:00:00,20.22,7.89,1.07,EPA-76,"Dublin Port, Dublin 1",2022-03-12,15:00:00
1218,2022-03-12 16:00:00,20.29,8.88,0.65,EPA-76,"Dublin Port, Dublin 1",2022-03-12,16:00:00
1219,2022-03-12 17:00:00,16.76,7.29,0.52,EPA-76,"Dublin Port, Dublin 1",2022-03-12,17:00:00
1220,2022-03-12 18:00:00,20.67,8.23,0.76,EPA-76,"Dublin Port, Dublin 1",2022-03-12,18:00:00
1221,2022-03-12 19:00:00,26.3,11.44,0.28,EPA-76,"Dublin Port, Dublin 1",2022-03-12,19:00:00
1222,2022-03-12 20:00:00,22.99,11.64,0.25,EPA-76,"Dublin Port, Dublin 1",2022-03-12,20:00:00
1223,2022-03-12 21:00:00,23.88,11.1,0.78,EPA-76,"Dublin Port, Dublin 1",2022-03-12,21:00:00
1224,2022-03-12 22:00:00,22.8,9.57,1.1,EPA-76,"Dublin Port, Dublin 1",2022-03-12,22:00:00
1225,2022-03-12 23:00:00,20.23,8.98,0.46,EPA-76,"Dublin Port, Dublin 1",2022-03-12,23:00:00
1226,2022-03-13 00:00:00,22.17,10.67,0.52,EPA-76,"Dublin Port, Dublin 1",2022-03-13,00:00:00
1227,2022-03-13 01:00:00,27.49,12.72,0.75,EPA-76,"Dublin Port, Dublin 1",2022-03-13,01:00:00
1228,2022-03-13 02:00:00,31.75,16.17,0.44,EPA-76,"Dublin Port, Dublin 1",2022-03-13,02:00:00
1229,2022-03-13 03:00:00,36.84,18.65,0.42,EPA-76,"Dublin Port, Dublin 1",2022-03-13,03:00:00
1230,2022-03-13 04:00:00,34.63,17.91,0.36,EPA-76,"Dublin Port, Dublin 1",2022-03-13,04:00:00
1231,2022-03-13 05:00:00,35.65,18.66,0.6,EPA-76,"Dublin Port, Dublin 1",2022-03-13,05:00:00
1232,2022-03-13 06:00:00,31.15,16.83,0.34,EPA-76,"Dublin Port, Dublin 1",2022-03-13,06:00:00
1233,2022-03-13 07:00:00,31.69,17.13,0.99,EPA-76,"Dublin Port, Dublin 1",2022-03-13,07:00:00
1234,2022-03-13 08:00:00,29.29,15.28,0.54,EPA-76,"Dublin Port, Dublin 1",2022-03-13,08:00:00
1235,2022-03-13 09:00:00,21.11,10.13,1.31,EPA-76,"Dublin Port, Dublin 1",2022-03-13,09:00:00
1236,2022-03-13 10:00:00,10.87,4.51,1.37,EPA-76,"Dublin Port, Dublin 1",2022-03-13,10:00:00
1237,2022-03-13 11:00:00,14.69,5.46,1.36,EPA-76,"Dublin Port, Dublin 1",2022-03-13,11:00:00
1238,2022-03-13 12:00:00,12.68,4.91,0.98,EPA-76,"Dublin Port, Dublin 1",2022-03-13,12:00:00
1239,2022-03-13 13:00:00,5.44,2.49,0.86,EPA-76,"Dublin Port, Dublin 1",2022-03-13,13:00:00
1240,2022-03-13 14:00:00,6.0,2.94,1.1,EPA-76,"Dublin Port, Dublin 1",2022-03-13,14:00:00
1241,2022-03-13 15:00:00,4.66,1.84,10.77,EPA-76,"Dublin Port, Dublin 1",2022-03-13,15:00:00
1242,2022-03-13 16:00:00,8.26,2.4,8.33,EPA-76,"Dublin Port, Dublin 1",2022-03-13,16:00:00
1243,2022-03-13 17:00:00,21.09,4.26,3.66,EPA-76,"Dublin Port, Dublin 1",2022-03-13,17:00:00
1244,2022-03-13 18:00:00,24.95,5.49,3.65,EPA-76,"Dublin Port, Dublin 1",2022-03-13,18:00:00
1245,2022-03-13 19:00:00,17.56,5.99,3.06,EPA-76,"Dublin Port, Dublin 1",2022-03-13,19:00:00
1246,2022-03-13 20:00:00,16.07,7.32,3.35,EPA-76,"Dublin Port, Dublin 1",2022-03-13,20:00:00
1247,2022-03-13 21:00:00,19.74,8.28,8.47,EPA-76,"Dublin Port, Dublin 1",2022-03-13,21:00:00
1248,2022-03-13 22:00:00,16.19,7.67,3.88,EPA-76,"Dublin Port, Dublin 1",2022-03-13,22:00:00
1249,2022-03-13 23:00:00,15.67,7.28,2.16,EPA-76,"Dublin Port, Dublin 1",2022-03-13,23:00:00
1250,2022-03-12 00:00:00,13.24,8.86,,EPA-82,"Mallow, Co. Cork",2022-03-12,00:00:00
1251,2022-03-12 01:00:00,12.79,9.4,,EPA-82,"Mallow, Co. Cork",2022-03-12,01:00:00
1252,2022-03-12 02:00:00,4.8,3.11,,EPA-82,"Mallow, Co. Cork",2022-03-12,02:00:00
1253,2022-03-12 03:00:00,4.36,2.25,,EPA-82,"Mallow, Co. Cork",2022-03-12,03:00:00
1254,2022-03-12 04:00:00,6.37,3.35,,EPA-82,"Mallow, Co. Cork",2022-03-12,04:00:00
1255,2022-03-12 05:00:00,5.95,3.44,,EPA-82,"Mallow, Co. Cork",2022-03-12,05:00:00
1256,2022-03-12 06:00:00,5.6,3.17,,EPA-82,"Mallow, Co. Cork",2022-03-12,06:00:00
1257,2022-03-12 07:00:00,7.25,5.11,,EPA-82,"Mallow, Co. Cork",2022-03-12,07:00:00
1258,2022-03-12 08:00:00,5.72,3.48,,EPA-82,"Mallow, Co. Cork",2022-03-12,08:00:00
1259,2022-03-12 09:00:00,5.61,3.27,,EPA-82,"Mallow, Co. Cork",2022-03-12,09:00:00
1260,2022-03-12 10:00:00,7.2,3.48,,EPA-82,"Mallow, Co. Cork",2022-03-12,10:00:00
1261,2022-03-12 11:00:00,9.05,4.47,,EPA-82,"Mallow, Co. Cork",2022-03-12,11:00:00
1262,2022-03-12 12:00:00,10.9,5.4,,EPA-82,"Mallow, Co. Cork",2022-03-12,12:00:00
1263,2022-03-12 13:00:00,10.47,5.23,,EPA-82,"Mallow, Co. Cork",2022-03-12,13:00:00
1264,2022-03-12 14:00:00,7.05,3.97,,EPA-82,"Mallow, Co. Cork",2022-03-12,14:00:00
1265,2022-03-12 15:00:00,3.64,2.72,,EPA-82,"Mallow, Co. Cork",2022-03-12,15:00:00
1266,2022-03-12 16:00:00,3.37,2.35,,EPA-82,"Mallow, Co. Cork",2022-03-12,16:00:00
1267,2022-03-12 17:00:00,9.22,5.42,,EPA-82,"Mallow, Co. Cork",2022-03-12,17:00:00
1268,2022-03-12 18:00:00,13.35,6.65,,EPA-82,"Mallow, Co. Cork",2022-03-12,18:00:00
1269,2022-03-12 19:00:00,18.17,9.31,,EPA-82,"Mallow, Co. Cork",2022-03-12,19:00:00
1270,2022-03-12 20:00:00,14.2,7.79,,EPA-82,"Mallow, Co. Cork",2022-03-12,20:00:00
1271,2022-03-12 21:00:00,20.18,10.82,,EPA-82,"Mallow, Co. Cork",2022-03-12,21:00:00
1272,2022-03-12 22:00:00,15.97,9.22,,EPA-82,"Mallow, Co. Cork",2022-03-12,22:00:00
1273,2022-03-12 23:00:00,8.78,5.62,,EPA-82,"Mallow, Co. Cork",2022-03-12,23:00:00
1274,2022-03-13 00:00:00,13.44,7.58,,EPA-82,"Mallow, Co. Cork",2022-03-13,00:00:00
1275,2022-03-13 01:00:00,9.65,5.79,,EPA-82,"Mallow, Co. Cork",2022-03-13,01:00:00
1276,2022-03-13 02:00:00,8.77,5.13,,EPA-82,"Mallow, Co. Cork",2022-03-13,02:00:00
1277,2022-03-13 03:00:00,8.37,4.49,,EPA-82,"Mallow, Co. Cork",2022-03-13,03:00:00
1278,2022-03-13 04:00:00,3.47,2.02,,EPA-82,"Mallow, Co. Cork",2022-03-13,04:00:00
1279,2022-03-13 05:00:00,1.05,0.63,,EPA-82,"Mallow, Co. Cork",2022-03-13,05:00:00
1280,2022-03-13 06:00:00,3.05,1.76,,EPA-82,"Mallow, Co. Cork",2022-03-13,06:00:00
1281,2022-03-13 07:00:00,4.79,2.6,,EPA-82,"Mallow, Co. Cork",2022-03-13,07:00:00
1282,2022-03-13 08:00:00,4.88,3.03,,EPA-82,"Mallow, Co. Cork",2022-03-13,08:00:00
